,date,winner,loser,result,draw,Match_rank,dyad
6217,2017-02-17,flyn,egon,1,FALSE,NA,Am_Am
6218,2017-02-17,flyn,razo,1,FALSE,NA,Am_Am
6219,2017-02-17,flyn,panc,1,FALSE,0,Am_Am
6220,2017-02-17,flyn,panc,1,FALSE,0,Am_Am
6221,2017-02-17,gizm,pean,1,FALSE,NA,Jf_Jf
6222,2017-02-17,holl,cact,1,FALSE,1,Jm_Af
6223,2017-02-17,home,caba,1,FALSE,NA,Jf_Jm
6224,2017-02-17,lore,cind,1,FALSE,NA,Jf_Jf
6225,2017-02-17,lucy,cind,1,FALSE,1,Jf_Af
6226,2017-02-17,oreo,egon,1,FALSE,NA,Am_Jf
6227,2017-02-17,panc,egon,1,FALSE,NA,Am_Am
6228,2017-02-17,panc,cind,1,FALSE,1,Jf_Am
6229,2017-02-17,panc,razo,1,FALSE,NA,Am_Am
6230,2017-02-17,panc,fina,1,FALSE,1,Jf_Am
6231,2017-02-17,panc,razo,1,FALSE,NA,Am_Am
6232,2017-02-17,panc,cind,1,FALSE,1,Jf_Am
6233,2017-02-17,panc,puck,1,FALSE,1,Jm_Am
6234,2017-02-17,phoe,dori,1,FALSE,1,Af_Af
6235,2017-02-17,phoe,magn,1,FALSE,NA,Am_Af
6236,2017-02-17,saff,cind,1,FALSE,1,Jf_Jf
6237,2017-02-17,saff,egon,1,FALSE,NA,Am_Jf
6238,2017-02-17,saff,cind,1,FALSE,1,Jf_Jf
6239,2017-02-17,sash,spoc,1,FALSE,1,Jm_Af
6240,2017-02-17,sash,coco,1,FALSE,1,Af_Af
6241,2017-02-17,sash,cind,1,FALSE,1,Jf_Af
6242,2017-02-17,sash,puck,1,FALSE,1,Jm_Af
6243,2017-02-17,sash,puck,1,FALSE,1,Jm_Af
6244,2017-02-17,daen,razo,2,FALSE,NA,Am_Jf
6245,2017-02-17,panc,daen,2,FALSE,1,Jf_Am
6246,2017-02-20,cind,gizm,1,FALSE,0,Jf_Jf
6247,2017-02-20,coco,holl,1,FALSE,1,Af_Af
6248,2017-02-20,coco,lore,1,FALSE,NA,Jf_Af
6249,2017-02-20,flyn,oreo,1,FALSE,1,Jf_Am
6250,2017-02-20,gizm,dire,1,FALSE,NA,Jf_Jf
6251,2017-02-20,gizm,lore,1,FALSE,NA,Jf_Jf
6252,2017-02-20,saff,gizm,1,FALSE,1,Jf_Jf
6253,2017-02-20,sash,cind,1,FALSE,1,Jf_Af
6254,2017-02-20,dori,pean,3,TRUE,NA,Jf_Af
6255,2017-02-21,flyn,razo,1,FALSE,NA,Am_Am
6256,2017-02-21,magn,razo,1,FALSE,NA,Am_Am
6257,2017-02-21,panc,lucy,1,FALSE,1,Af_Am
6258,2017-02-21,panc,dori,1,FALSE,1,Af_Am
6259,2017-02-21,sash,razo,2,FALSE,NA,Am_Af
6260,2017-02-21,sash,razo,3,TRUE,NA,Am_Af
6261,2017-02-22,cola,cind,1,FALSE,1,Jf_Jf
6262,2017-02-22,egon,daen,1,FALSE,NA,Jf_Am
6263,2017-02-22,fent,saff,1,FALSE,0,Jf_Jm
6264,2017-02-22,fent,gizm,1,FALSE,0,Jf_Jm
6265,2017-02-22,fent,gats,1,FALSE,NA,Jm_Jm
6266,2017-02-22,flyn,puck,1,FALSE,1,Jm_Am
6267,2017-02-22,flyn,spoc,1,FALSE,0,Jm_Am
6268,2017-02-22,flyn,panc,1,FALSE,0,Am_Am
6269,2017-02-22,guge,dire,1,FALSE,NA,Jf_Jf
6270,2017-02-22,hect,cact,1,FALSE,1,Jm_Jm
6271,2017-02-22,hect,gats,1,FALSE,NA,Jm_Jm
6272,2017-02-22,lucy,holl,1,FALSE,1,Af_Af
6273,2017-02-22,lucy,home,1,FALSE,NA,Jm_Af
6274,2017-02-22,lucy,daen,1,FALSE,1,Jf_Af
6275,2017-02-22,panc,razo,1,FALSE,NA,Am_Am
6276,2017-02-22,panc,gats,1,FALSE,NA,Jm_Am
6277,2017-02-22,panc,coco,1,FALSE,1,Af_Am
6278,2017-02-22,saff,wolo,1,FALSE,1,Jf_Jf
6279,2017-02-22,sash,panc,1,FALSE,0,Am_Af
6280,2017-02-22,sash,hect,1,FALSE,1,Jm_Af
6281,2017-02-22,sash,lore,1,FALSE,NA,Jf_Af
6282,2017-02-22,sash,fent,1,FALSE,1,Jm_Af
6283,2017-02-22,flyn,panc,2,FALSE,0,Am_Am
6284,2017-02-22,hect,razo,3,TRUE,NA,Am_Jm
6285,2017-02-23,fent,octo,1,FALSE,NA,Jm_Jm
6286,2017-02-23,flyn,hect,1,FALSE,1,Jm_Am
6287,2017-02-23,flyn,oreo,1,FALSE,1,Jf_Am
6288,2017-02-23,flyn,funk,1,FALSE,NA,Jm_Am
6289,2017-02-23,home,pean,1,FALSE,NA,Jf_Jm
6290,2017-02-23,lucy,cind,1,FALSE,1,Jf_Af
6291,2017-02-23,panc,razo,1,FALSE,NA,Am_Am
6292,2017-02-23,puck,dire,1,FALSE,NA,Jf_Jm
6293,2017-02-23,razo,cind,1,FALSE,NA,Jf_Am
6294,2017-02-23,saff,guge,1,FALSE,NA,Jf_Jf
6295,2017-02-23,saff,funk,1,FALSE,NA,Jm_Jf
6296,2017-02-23,saff,coco,1,FALSE,1,Af_Jf
6297,2017-02-23,sarg,saff,1,FALSE,NA,Jf_Jf
6298,2017-02-23,sash,holl,1,FALSE,1,Af_Af
6299,2017-02-23,sash,saff,1,FALSE,1,Jf_Af
6300,2017-02-23,sash,socr,1,FALSE,NA,Jf_Af
6301,2017-02-23,sash,oreo,1,FALSE,1,Jf_Af
6302,2017-02-23,sash,holl,1,FALSE,1,Af_Af
6303,2017-02-23,spoc,flyn,1,FALSE,1,Am_Jm
6304,2017-02-24,dori,egon,1,FALSE,NA,Am_Af
6305,2017-02-24,egon,panc,1,FALSE,NA,Am_Am
6306,2017-02-24,fent,omni,1,FALSE,NA,Jm_Jm
6307,2017-02-24,flyn,coco,1,FALSE,0,Af_Am
6308,2017-02-24,flyn,panc,1,FALSE,0,Am_Am
6309,2017-02-24,funk,daen,1,FALSE,NA,Jf_Jm
6310,2017-02-24,funk,daen,1,FALSE,NA,Jf_Jm
6311,2017-02-24,holl,omni,1,FALSE,NA,Jm_Af
6312,2017-02-24,lore,octo,1,FALSE,NA,Jm_Jf
6313,2017-02-24,lore,daen,1,FALSE,NA,Jf_Jf
6314,2017-02-24,lore,daen,1,FALSE,NA,Jf_Jf
6315,2017-02-24,lucy,wolo,1,FALSE,1,Jf_Af
6316,2017-02-24,lucy,holl,1,FALSE,1,Af_Af
6317,2017-02-24,oreo,daen,1,FALSE,1,Jf_Jf
6318,2017-02-24,oreo,daen,1,FALSE,1,Jf_Jf
6319,2017-02-24,panc,wolo,1,FALSE,1,Jf_Am
6320,2017-02-24,panc,home,1,FALSE,NA,Jm_Am
6321,2017-02-24,panc,razo,1,FALSE,NA,Am_Am
6322,2017-02-24,panc,razo,1,FALSE,NA,Am_Am
6323,2017-02-24,pean,daen,1,FALSE,NA,Jf_Jf
6324,2017-02-24,phoe,dori,1,FALSE,1,Af_Af
6325,2017-02-24,puck,gizm,1,FALSE,1,Jf_Jm
6326,2017-02-24,razo,dori,1,FALSE,NA,Af_Am
6327,2017-02-24,saff,holl,1,FALSE,1,Af_Jf
6328,2017-02-24,saff,razo,1,FALSE,NA,Am_Jf
6329,2017-02-24,sash,egon,1,FALSE,NA,Am_Af
6330,2017-02-24,sash,cura,1,FALSE,NA,Jm_Af
6331,2017-02-24,sash,fina,1,FALSE,1,Jf_Af
6332,2017-02-24,sash,coco,1,FALSE,1,Af_Af
6333,2017-02-24,spoc,swee,1,FALSE,NA,Jm_Jm
6334,2017-02-24,spoc,lucy,1,FALSE,1,Af_Jm
6335,2017-02-24,dori,razo,2,FALSE,NA,Am_Af
6336,2017-02-24,holl,panc,2,FALSE,0,Am_Af
6337,2017-02-24,razo,saff,2,FALSE,NA,Jf_Am
6338,2017-02-27,cola,fina,1,FALSE,0,Jf_Jf
6339,2017-02-27,lucy,fina,1,FALSE,1,Jf_Af
6340,2017-02-27,sash,holl,1,FALSE,1,Af_Af
6341,2017-02-27,sash,holl,1,FALSE,1,Af_Af
6342,2017-02-27,sash,dori,1,FALSE,1,Af_Af
6343,2017-02-27,sash,coco,1,FALSE,1,Af_Af
6344,2017-02-27,sash,coco,1,FALSE,1,Af_Af
6345,2017-02-27,holl,fina,2,FALSE,1,Jf_Af
6346,2017-02-28,fina,wolo,1,FALSE,1,Jf_Jf
6347,2017-02-28,cact,octo,1,FALSE,NA,Jm_Jm
6348,2017-02-28,cact,daen,1,FALSE,0,Jf_Jm
6349,2017-02-28,coco,cind,1,FALSE,1,Jf_Af
6350,2017-02-28,coco,cind,1,FALSE,1,Jf_Af
6351,2017-02-28,flyn,cola,1,FALSE,1,Jf_Am
6352,2017-02-28,flyn,spoc,1,FALSE,0,Jm_Am
6353,2017-02-28,flyn,panc,1,FALSE,0,Am_Am
6354,2017-02-28,lucy,cact,1,FALSE,1,Jm_Af
6355,2017-02-28,panc,daen,1,FALSE,1,Jf_Am
6356,2017-02-28,sarg,octo,1,FALSE,NA,Jm_Jf
6357,2017-02-28,sash,lucy,1,FALSE,1,Af_Af
6358,2017-02-28,sash,coco,1,FALSE,1,Af_Af
6359,2017-02-28,sash,octo,1,FALSE,NA,Jm_Af
6360,2017-02-28,sash,cind,1,FALSE,1,Jf_Af
6361,2017-02-28,sash,sarg,1,FALSE,NA,Jf_Af
6362,2017-02-28,wolo,dire,1,FALSE,NA,Jf_Jf
6363,2017-03-01,saff,coco,1,FALSE,1,Af_Jf
6364,2017-03-01,cind,home,1,FALSE,NA,Jm_Jf
6365,2017-03-01,coco,oreo,1,FALSE,1,Jf_Af
6366,2017-03-01,coco,fina,1,FALSE,1,Jf_Af
6367,2017-03-01,coco,oreo,1,FALSE,1,Jf_Af
6368,2017-03-01,coco,dori,1,FALSE,1,Af_Af
6369,2017-03-01,dire,daen,1,FALSE,NA,Jf_Jf
6370,2017-03-01,fina,home,1,FALSE,NA,Jm_Jf
6371,2017-03-01,fina,octo,1,FALSE,NA,Jm_Jf
6372,2017-03-01,fina,oreo,1,FALSE,0,Jf_Jf
6373,2017-03-01,flyn,razo,1,FALSE,NA,Am_Am
6374,2017-03-01,gizm,pino,1,FALSE,NA,Jm_Jf
6375,2017-03-01,gizm,cola,1,FALSE,1,Jf_Jf
6376,2017-03-01,hect,cact,1,FALSE,1,Jm_Jm
6377,2017-03-01,holl,dori,1,FALSE,1,Af_Af
6378,2017-03-01,holl,swee,1,FALSE,NA,Jm_Af
6379,2017-03-01,lore,gizm,1,FALSE,NA,Jf_Jf
6380,2017-03-01,lore,hect,1,FALSE,NA,Jm_Jf
6381,2017-03-01,lucy,dori,1,FALSE,1,Af_Af
6382,2017-03-01,lucy,dori,1,FALSE,1,Af_Af
6383,2017-03-01,lucy,dire,1,FALSE,NA,Jf_Af
6384,2017-03-01,octo,daen,1,FALSE,NA,Jf_Jm
6385,2017-03-01,oreo,gats,1,FALSE,NA,Jm_Jf
6386,2017-03-01,panc,phoe,1,FALSE,1,Af_Am
6387,2017-03-01,panc,egon,1,FALSE,NA,Am_Am
6388,2017-03-01,panc,egon,1,FALSE,NA,Am_Am
6389,2017-03-01,panc,dori,1,FALSE,1,Af_Am
6390,2017-03-01,panc,sarg,1,FALSE,NA,Jf_Am
6391,2017-03-01,panc,omni,1,FALSE,NA,Jm_Am
6392,2017-03-01,phoe,dori,1,FALSE,1,Af_Af
6393,2017-03-01,saff,holl,1,FALSE,1,Af_Jf
6394,2017-03-01,saff,coco,1,FALSE,1,Af_Jf
6395,2017-03-01,saff,guge,1,FALSE,NA,Jf_Jf
6396,2017-03-01,saff,fina,1,FALSE,1,Jf_Jf
6397,2017-03-01,saff,guge,1,FALSE,NA,Jf_Jf
6398,2017-03-01,sarg,cola,1,FALSE,NA,Jf_Jf
6399,2017-03-01,sash,socr,1,FALSE,NA,Jf_Af
6400,2017-03-01,sash,lore,1,FALSE,NA,Jf_Af
6401,2017-03-01,sash,coco,1,FALSE,1,Af_Af
6402,2017-03-01,sash,razo,1,FALSE,NA,Am_Af
6403,2017-03-01,sash,dori,1,FALSE,1,Af_Af
6404,2017-03-01,socr,omni,1,FALSE,NA,Jm_Jf
6405,2017-03-01,socr,lore,1,FALSE,NA,Jf_Jf
6406,2017-03-01,socr,guge,1,FALSE,NA,Jf_Jf
6407,2017-03-01,spoc,coco,1,FALSE,1,Af_Jm
6408,2017-03-01,wolo,dire,1,FALSE,NA,Jf_Jf
6409,2017-03-01,pino,wolo,2,FALSE,NA,Jf_Jm
6410,2017-03-01,lucy,cola,3,TRUE,0,Jf_Af
6411,2017-03-02,cind,omni,1,FALSE,NA,Jm_Jf
6412,2017-03-02,cind,pean,1,FALSE,NA,Jf_Jf
6413,2017-03-02,coco,octo,1,FALSE,NA,Jm_Af
6414,2017-03-02,coco,dori,1,FALSE,1,Af_Af
6415,2017-03-02,cola,dori,1,FALSE,0,Af_Jf
6416,2017-03-02,dori,egon,1,FALSE,NA,Am_Af
6417,2017-03-02,dori,omni,1,FALSE,NA,Jm_Af
6418,2017-03-02,egon,razo,1,FALSE,NA,Am_Am
6419,2017-03-02,egon,razo,1,FALSE,NA,Am_Am
6420,2017-03-02,flyn,egon,1,FALSE,NA,Am_Am
6421,2017-03-02,flyn,egon,1,FALSE,NA,Am_Am
6422,2017-03-02,flyn,panc,1,FALSE,0,Am_Am
6423,2017-03-02,flyn,funk,1,FALSE,NA,Jm_Am
6424,2017-03-02,flyn,cola,1,FALSE,1,Jf_Am
6425,2017-03-02,flyn,panc,1,FALSE,0,Am_Am
6426,2017-03-02,flyn,wolo,1,FALSE,1,Jf_Am
6427,2017-03-02,gats,wood,1,FALSE,NA,Jm_Jm
6428,2017-03-02,gizm,oreo,1,FALSE,0,Jf_Jf
6429,2017-03-02,holl,razo,1,FALSE,NA,Am_Af
6430,2017-03-02,home,dire,1,FALSE,NA,Jf_Jm
6431,2017-03-02,lore,octo,1,FALSE,NA,Jm_Jf
6432,2017-03-02,lore,home,1,FALSE,NA,Jm_Jf
6433,2017-03-02,oreo,pean,1,FALSE,NA,Jf_Jf
6434,2017-03-02,panc,razo,1,FALSE,NA,Am_Am
6435,2017-03-02,panc,razo,1,FALSE,NA,Am_Am
6436,2017-03-02,panc,egon,1,FALSE,NA,Am_Am
6437,2017-03-02,saff,socr,1,FALSE,NA,Jf_Jf
6438,2017-03-02,saff,gizm,1,FALSE,1,Jf_Jf
6439,2017-03-02,saff,gats,1,FALSE,NA,Jm_Jf
6440,2017-03-02,sash,holl,1,FALSE,1,Af_Af
6441,2017-03-02,sash,phoe,1,FALSE,1,Af_Af
6442,2017-03-02,sash,holl,1,FALSE,1,Af_Af
6443,2017-03-02,sash,sarg,1,FALSE,NA,Jf_Af
6444,2017-03-02,sash,funk,1,FALSE,NA,Jm_Af
6445,2017-03-02,sash,wolo,1,FALSE,1,Jf_Af
6446,2017-03-02,sash,holl,1,FALSE,1,Af_Af
6447,2017-03-02,socr,guge,1,FALSE,NA,Jf_Jf
6448,2017-03-02,wolo,dire,1,FALSE,NA,Jf_Jf
6449,2017-03-02,cind,holl,2,FALSE,0,Af_Jf
6450,2017-03-02,guge,lore,2,FALSE,NA,Jf_Jf
6451,2017-03-02,flyn,phoe,3,TRUE,0,Af_Am
6452,2017-03-03,cind,oreo,1,FALSE,0,Jf_Jf
6453,2017-03-03,coco,razo,1,FALSE,NA,Am_Af
6454,2017-03-03,egon,phoe,1,FALSE,NA,Af_Am
6455,2017-03-03,fent,octo,1,FALSE,NA,Jm_Jm
6456,2017-03-03,fent,swee,1,FALSE,NA,Jm_Jm
6457,2017-03-03,fent,fina,1,FALSE,0,Jf_Jm
6458,2017-03-03,fina,dori,1,FALSE,1,Af_Jf
6459,2017-03-03,fina,pean,1,FALSE,NA,Jf_Jf
6460,2017-03-03,holl,dori,1,FALSE,1,Af_Af
6461,2017-03-03,lucy,phoe,1,FALSE,1,Af_Af
6462,2017-03-03,lucy,holl,1,FALSE,1,Af_Af
6463,2017-03-03,lucy,phoe,1,FALSE,1,Af_Af
6464,2017-03-03,oreo,egon,1,FALSE,NA,Am_Jf
6465,2017-03-03,panc,oreo,1,FALSE,1,Jf_Am
6466,2017-03-03,panc,holl,1,FALSE,1,Af_Am
6467,2017-03-03,panc,razo,1,FALSE,NA,Am_Am
6468,2017-03-03,razo,egon,1,FALSE,NA,Am_Am
6469,2017-03-03,saff,panc,1,FALSE,0,Am_Jf
6470,2017-03-03,sash,coco,1,FALSE,1,Af_Af
6471,2017-03-03,sash,holl,1,FALSE,1,Af_Af
6472,2017-03-03,sash,coco,1,FALSE,1,Af_Af
6473,2017-03-03,sash,cact,1,FALSE,1,Jm_Af
6474,2017-03-03,socr,fent,1,FALSE,NA,Jm_Jf
6475,2017-03-03,dori,fina,3,TRUE,0,Jf_Af
6476,2017-03-06,cind,fina,1,FALSE,0,Jf_Jf
6477,2017-03-06,cind,fina,1,FALSE,0,Jf_Jf
6478,2017-03-06,cola,dori,1,FALSE,0,Af_Jf
6479,2017-03-06,daen,pino,1,FALSE,NA,Jm_Jf
6480,2017-03-06,dori,pino,1,FALSE,NA,Jm_Af
6481,2017-03-06,egon,panc,1,FALSE,NA,Am_Am
6482,2017-03-06,flyn,panc,1,FALSE,0,Am_Am
6483,2017-03-06,flyn,guge,1,FALSE,NA,Jf_Am
6484,2017-03-06,flyn,saff,1,FALSE,0,Jf_Am
6485,2017-03-06,flyn,coco,1,FALSE,0,Af_Am
6486,2017-03-06,flyn,panc,1,FALSE,0,Am_Am
6487,2017-03-06,flyn,egon,1,FALSE,NA,Am_Am
6488,2017-03-06,flyn,egon,1,FALSE,NA,Am_Am
6489,2017-03-06,gizm,cola,1,FALSE,1,Jf_Jf
6490,2017-03-06,gizm,lore,1,FALSE,NA,Jf_Jf
6491,2017-03-06,holl,guge,1,FALSE,NA,Jf_Af
6492,2017-03-06,holl,fina,1,FALSE,1,Jf_Af
6493,2017-03-06,home,razo,1,FALSE,NA,Am_Jm
6494,2017-03-06,lore,phoe,1,FALSE,NA,Af_Jf
6495,2017-03-06,lore,holl,1,FALSE,NA,Af_Jf
6496,2017-03-06,lucy,wood,1,FALSE,NA,Jm_Af
6497,2017-03-06,lucy,phoe,1,FALSE,1,Af_Af
6498,2017-03-06,panc,dori,1,FALSE,1,Af_Am
6499,2017-03-06,panc,oreo,1,FALSE,1,Jf_Am
6500,2017-03-06,panc,spoc,1,FALSE,1,Jm_Am
6501,2017-03-06,panc,razo,1,FALSE,NA,Am_Am
6502,2017-03-06,pean,daen,1,FALSE,NA,Jf_Jf
6503,2017-03-06,razo,egon,1,FALSE,NA,Am_Am
6504,2017-03-06,saff,lore,1,FALSE,NA,Jf_Jf
6505,2017-03-06,saff,fina,1,FALSE,1,Jf_Jf
6506,2017-03-06,sash,coco,1,FALSE,1,Af_Af
6507,2017-03-06,sash,holl,1,FALSE,1,Af_Af
6508,2017-03-06,sash,cind,1,FALSE,1,Jf_Af
6509,2017-03-06,sash,phoe,1,FALSE,1,Af_Af
6510,2017-03-06,sash,holl,1,FALSE,1,Af_Af
6511,2017-03-06,sash,coco,1,FALSE,1,Af_Af
6512,2017-03-06,sash,holl,1,FALSE,1,Af_Af
6513,2017-03-06,sash,fina,1,FALSE,1,Jf_Af
6514,2017-03-06,sash,cind,1,FALSE,1,Jf_Af
6515,2017-03-06,socr,wood,1,FALSE,NA,Jm_Jf
6516,2017-03-06,spoc,panc,1,FALSE,0,Am_Jm
6517,2017-03-06,lore,socr,2,FALSE,NA,Jf_Jf
6518,2017-03-06,fina,lore,3,TRUE,NA,Jf_Jf
6519,2017-03-06,fina,holl,3,TRUE,0,Af_Jf
6520,2017-03-07,coco,lucy,1,FALSE,1,Af_Af
6521,2017-03-07,egon,razo,1,FALSE,NA,Am_Am
6522,2017-03-07,fent,coco,1,FALSE,0,Af_Jm
6523,2017-03-07,fina,phoe,1,FALSE,0,Af_Jf
6524,2017-03-07,flyn,panc,1,FALSE,0,Am_Am
6525,2017-03-07,flyn,panc,1,FALSE,0,Am_Am
6526,2017-03-07,lucy,fina,1,FALSE,1,Jf_Af
6527,2017-03-07,lucy,cind,1,FALSE,1,Jf_Af
6528,2017-03-07,panc,razo,1,FALSE,NA,Am_Am
6529,2017-03-07,phoe,egon,1,FALSE,NA,Am_Af
6530,2017-03-07,phoe,holl,1,FALSE,1,Af_Af
6531,2017-03-07,sash,razo,1,FALSE,NA,Am_Af
6532,2017-03-07,sash,egon,1,FALSE,NA,Am_Af
6533,2017-03-07,sash,puck,1,FALSE,1,Jm_Af
6534,2017-03-07,sash,holl,1,FALSE,1,Af_Af
6535,2017-03-07,sash,lore,1,FALSE,NA,Jf_Af
6536,2017-03-07,sash,lucy,1,FALSE,1,Af_Af
6537,2017-03-07,sash,holl,1,FALSE,1,Af_Af
6538,2017-03-07,sash,coco,1,FALSE,1,Af_Af
6539,2017-03-07,sash,coco,1,FALSE,1,Af_Af
6540,2017-03-07,socr,cola,1,FALSE,NA,Jf_Jf
6541,2017-03-07,sarg,saff,2,FALSE,NA,Jf_Jf
6542,2017-03-07,holl,lucy,3,TRUE,0,Af_Af
6543,2017-03-08,flyn,razo,1,FALSE,NA,Am_Am
6544,2017-03-08,flyn,dori,1,FALSE,1,Af_Am
6545,2017-03-08,flyn,razo,1,FALSE,NA,Am_Am
6546,2017-03-08,lucy,fina,1,FALSE,1,Jf_Af
6547,2017-03-08,lucy,phoe,1,FALSE,1,Af_Af
6548,2017-03-08,panc,egon,1,FALSE,NA,Am_Am
6549,2017-03-08,saff,holl,1,FALSE,1,Af_Jf
6550,2017-03-08,sash,lucy,1,FALSE,1,Af_Af
6551,2017-03-08,sash,dori,1,FALSE,1,Af_Af
6552,2017-03-09,coco,fina,1,FALSE,1,Jf_Af
6553,2017-03-09,coco,dori,1,FALSE,1,Af_Af
6554,2017-03-09,dori,swee,1,FALSE,NA,Jm_Af
6555,2017-03-09,flyn,razo,1,FALSE,NA,Am_Am
6556,2017-03-09,flyn,egon,1,FALSE,NA,Am_Am
6557,2017-03-09,flyn,panc,1,FALSE,0,Am_Am
6558,2017-03-09,flyn,magn,1,FALSE,NA,Am_Am
6559,2017-03-09,flyn,spoc,1,FALSE,0,Jm_Am
6560,2017-03-09,lucy,lore,1,FALSE,NA,Jf_Af
6561,2017-03-09,lucy,socr,1,FALSE,NA,Jf_Af
6562,2017-03-09,lucy,dori,1,FALSE,1,Af_Af
6563,2017-03-09,lucy,panc,1,FALSE,0,Am_Af
6564,2017-03-09,lucy,cind,1,FALSE,1,Jf_Af
6565,2017-03-09,lucy,pino,1,FALSE,NA,Jm_Af
6566,2017-03-09,lucy,pean,1,FALSE,NA,Jf_Af
6567,2017-03-09,lucy,dori,1,FALSE,1,Af_Af
6568,2017-03-09,lucy,omni,1,FALSE,NA,Jm_Af
6569,2017-03-09,magn,dire,1,FALSE,NA,Jf_Am
6570,2017-03-09,panc,dori,1,FALSE,1,Af_Am
6571,2017-03-09,panc,razo,1,FALSE,NA,Am_Am
6572,2017-03-09,panc,magn,1,FALSE,NA,Am_Am
6573,2017-03-09,panc,lucy,1,FALSE,1,Af_Am
6574,2017-03-09,phoe,dori,1,FALSE,1,Af_Af
6575,2017-03-09,razo,socr,1,FALSE,NA,Jf_Am
6576,2017-03-09,razo,cact,1,FALSE,NA,Jm_Am
6577,2017-03-09,razo,fina,1,FALSE,NA,Jf_Am
6578,2017-03-09,razo,holl,1,FALSE,NA,Af_Am
6579,2017-03-09,saff,dori,1,FALSE,1,Af_Jf
6580,2017-03-09,saff,cola,1,FALSE,1,Jf_Jf
6581,2017-03-09,sash,flyn,1,FALSE,1,Am_Af
6582,2017-03-09,sash,lucy,1,FALSE,1,Af_Af
6583,2017-03-09,sash,razo,1,FALSE,NA,Am_Af
6584,2017-03-09,sash,socr,1,FALSE,NA,Jf_Af
6585,2017-03-09,sash,lucy,1,FALSE,1,Af_Af
6586,2017-03-09,socr,gizm,1,FALSE,NA,Jf_Jf
6587,2017-03-09,spoc,daen,1,FALSE,1,Jf_Jm
6588,2017-03-09,swee,dire,1,FALSE,NA,Jf_Jm
6589,2017-03-09,funk,razo,2,FALSE,NA,Am_Jm
6590,2017-03-09,lucy,panc,2,FALSE,0,Am_Af
6591,2017-03-09,saff,flyn,2,FALSE,1,Am_Jf
6592,2017-03-09,swee,lucy,2,FALSE,NA,Af_Jm
6593,2017-03-09,spoc,flyn,3,TRUE,0,Am_Jm
6594,2017-03-09,cind,razo,3,TRUE,NA,Am_Jf
6595,2017-03-10,daen,egon,1,FALSE,NA,Am_Jf
6596,2017-03-10,fina,wood,1,FALSE,NA,Jm_Jf
6597,2017-03-10,flyn,razo,1,FALSE,NA,Am_Am
6598,2017-03-10,panc,dori,1,FALSE,1,Af_Am
6599,2017-03-10,panc,dori,1,FALSE,1,Af_Am
6600,2017-03-10,panc,cind,1,FALSE,1,Jf_Am
6601,2017-03-10,panc,fent,1,FALSE,1,Jm_Am
6602,2017-03-10,razo,egon,1,FALSE,NA,Am_Am
6603,2017-03-10,socr,phoe,1,FALSE,NA,Af_Jf
6604,2017-03-10,flyn,panc,2,FALSE,0,Am_Am
6605,2017-03-13,cact,pino,1,FALSE,NA,Jm_Jm
6606,2017-03-13,cind,gizm,1,FALSE,0,Jf_Jf
6607,2017-03-13,coco,dori,1,FALSE,1,Af_Af
6608,2017-03-13,dori,fina,1,FALSE,0,Jf_Af
6609,2017-03-13,dori,fina,1,FALSE,0,Jf_Af
6610,2017-03-13,egon,holl,1,FALSE,NA,Af_Am
6611,2017-03-13,fent,home,1,FALSE,NA,Jm_Jm
6612,2017-03-13,fina,wood,1,FALSE,NA,Jm_Jf
6613,2017-03-13,flyn,panc,1,FALSE,0,Am_Am
6614,2017-03-13,flyn,panc,1,FALSE,0,Am_Am
6615,2017-03-13,flyn,panc,1,FALSE,0,Am_Am
6616,2017-03-13,flyn,fina,1,FALSE,1,Jf_Am
6617,2017-03-13,lucy,oreo,1,FALSE,1,Jf_Af
6618,2017-03-13,lucy,cind,1,FALSE,1,Jf_Af
6619,2017-03-13,oreo,pean,1,FALSE,NA,Jf_Jf
6620,2017-03-13,panc,guge,1,FALSE,NA,Jf_Am
6621,2017-03-13,panc,gizm,1,FALSE,1,Jf_Am
6622,2017-03-13,panc,dori,1,FALSE,1,Af_Am
6623,2017-03-13,panc,sarg,1,FALSE,NA,Jf_Am
6624,2017-03-13,phoe,holl,1,FALSE,1,Af_Af
6625,2017-03-13,razo,spoc,1,FALSE,NA,Jm_Am
6626,2017-03-13,saff,fina,1,FALSE,1,Jf_Jf
6627,2017-03-13,saff,gizm,1,FALSE,1,Jf_Jf
6628,2017-03-13,saff,dori,1,FALSE,1,Af_Jf
6629,2017-03-13,sash,sarg,1,FALSE,NA,Jf_Af
6630,2017-03-13,sash,egon,1,FALSE,NA,Am_Af
6631,2017-03-13,sash,holl,1,FALSE,1,Af_Af
6632,2017-03-13,sash,coco,1,FALSE,1,Af_Af
6633,2017-03-13,sash,saff,1,FALSE,1,Jf_Af
6634,2017-03-13,sash,holl,1,FALSE,1,Af_Af
6635,2017-03-13,sash,caba,1,FALSE,NA,Jf_Af
6636,2017-03-13,sash,dori,1,FALSE,1,Af_Af
6637,2017-03-13,saff,sarg,3,TRUE,NA,Jf_Jf
6638,2017-03-14,coco,octo,1,FALSE,NA,Jm_Af
6639,2017-03-14,coco,caba,1,FALSE,NA,Jf_Af
6640,2017-03-14,cola,lore,1,FALSE,NA,Jf_Jf
6641,2017-03-14,dori,egon,1,FALSE,NA,Am_Af
6642,2017-03-14,flyn,panc,1,FALSE,0,Am_Am
